0.43708218,0.6894158
0.35389104,0.497825398
0.57315731,0.428454031
0.259436378,0.58187908
0.467109829,0.159919013
0.476303968,0.685359568
0.559053946,0.515431965
0.385192892,0.269586339
0.553293434,0.672349473
0.947231287,0.480524422
0.366710141,0.518654305
0.577229743,0.339091402
0.675336822,0.603661591
0.481241672,0.33096086
0.292712288,0.680176812
0.281200131,0.498376211
0.495128121,0.530203637
0.250323923,0.271325065
0.410926249,0.624378971
0.481519125,0.410528913
0.553366762,0.727834562
0.574491368,0.528063823
0.593701942,0.520459709
0.497469672,0.290239599
0.620108552,0.578503433
0.22085152,0.650866413
0.491912091,0.459078025
0.535823462,0.475024991
0.398542001,0.41801451
0.587423018,0.369931798
0.592214066,0.284472948
0.3653592,0.672460659
0.695639132,0.521421329
0.607039114,0.026247848
0.362029767,0.297267492
0.348198399,0.572860075
0.224589543,0.404562401
0.152126462,0.389061201
0.451785981,0.482755639
0.466227676,0.394332973
0.410378165,0.39092305
0.613305759,0.534573134
0.398267788,0.360126991
0.515489775,0.785486749
0.581306951,0.311548378
0.524567953,0.433531058
0.607320488,0.421325525
0.548093284,0.789298441
0.250690222,0.577400273
0.746167929,0.549739072
0.56653238,0.54274716
0.349779215,0.385069769
0.050782377,0.206693416
0.51761407,0.56166681
0.46977283,0.747099706
0.305457037,0.471270256
0.578621952,0.714980673
0.33578823,0.384730755
0.354112389,0.342537136
0.240952262,0.495908809
0.419157744,0.422730865
0.692878929,0.240286512
0.708366146,0.536543952
0.512562282,0.548443724
0.562504455,0.209063104
0.617424065,0.570890962
0.632559308,0.479111749
0.492199434,0.277889116
0.389332685,0.467497615
0.810400537,0.279287464
0.500258183,0.464967117
0.581267217,0.469995372
0.739530891,0.452160294
0.520992616,0.564562926
0.568742622,0.379638381
0.551208531,0.548830657
0.439542249,0.348580728
0.358970796,0.394979283
0.584663498,0.56095587
0.285944283,0.529466264
0.609091616,0.590212211
0.776219453,0.418427193
0.476873028,0.429134788
0.357301646,0.431129992
0.573545266,0.613366809
0.509168389,0.285785349
0.205913069,0.654370809
0.470393219,0.717215984
0.358774345,0.440586235
0.050782377,0.406952894
0.162852133,0.720306674
0.67874504,0.726104021
0.485006298,0.297038299
0.446767787,0.397007569
0.481669362,0.645777449
0.483587145,0.490785739
0.564739254,0.334592472
0.595311066,0.136724169
0.358738533,0.546670039
0.42811945,0.818888851
0.547308845,0.541935266
0.711823817,0.57753124
0.36480907,0.746787977
0.485202237,0.515905016
0.642933004,0.602948775
0.794717211,0.610999167
0.364636493,0.506617256
0.45812442,0.663419827
0.513195802,0.569521093
0.789298441,0.614499812
0.379923166,0.332703338
0.695719622,0.672149953
0.744333705,0.599877184
0.662467586,0.613107262
0.468366296,0.462497668
0.216248567,0.756387466
0.525708289,0.529372814
0.479412905,0.445752279
0.745028787,0.249077688
0.278777919,0.614254249
0.553757958,0.566215875
0.503689593,0.433024242
0.815246325,0.65556418
0.617876652,0.611285999
0.596126882,0.563632683
0.251914629,0.771128101
0.660257514,0.381042186
0.571173361,0.392056053
0.491302957,0.380774794
0.551731718,0.746035597
0.442838599,0.445078002
0.483667976,0.260222181
0.435097037,0.497159819
0.695183475,0.686596935
0.28235769,0.33119892
0.510766769,0.244840352
0.542388876,0.432021183
0.356070076,0.499317197
0.814932549,0.483506314
0.590363642,0.717708475
0.509398264,0.731125796
0.351362418,0.439505074
0.222202119,0.461063509
0.295013764,0.71840151
0.46215422,0.438258156
0.683672,0.418958736
0.736421101,0.653806695
0.613321107,0.939951691
0.153957275,0.432122819
0.550637084,0.514763145
0.300703335,0.652820007
0.341898671,0.564160304
0.221690529,0.310048394
0.248564733,0.397471923
0.514255988,0.508133952
0.701396233,0.500533589
0.548226298,0.518700689
0.466333576,0.658883381
0.351362418,0.561192736
0.477302593,0.385331022
0.343153091,0.299979946
0.826795998,0.801407454
0.726713837,0.680792085
0.369731255,0.466463008
0.796800408,0.375815092
0.500040245,0.735079369
0.429916328,0.498881151
0.404969627,0.666848508
0.489164166,0.516701563
0.611119903,0.740854206
0.618643698,0.682680537
0.265623215,0.527795238
0.263419964,0.580179575
0.475129697,0.654273266
0.481206884,0.548697643
0.308606731,0.421707001
0.473324634,0.532373293
0.63385295,0.527876922
0.65846183,0.339925295
0.745159072,0.640868565
0.679823132,0.466310043
0.698274847,0.345180355
0.658682496,0.242467935
0.400094167,0.616708179
0.615979674,0.441218732
0.498984492,0.45092719
0.554689053,0.259933644
0.719266099,0.329305011
0.319988261,0.606713742
0.460041862,0.285339241
0.681936002,0.534785273
0.483898704,0.398412057
0.392397796,0.306595497
0.625417841,0.270662725
0.152462066,0.739530891
0.427617068,0.570122042
0.567318183,0.456906152
0.617548552,0.547876028
0.528133911,0.307121071
0.506778237,0.480825237
0.299951979,0.448718482
0.706574214,0.58251908
0.629834234,0.360002845
0.422927316,0.259561206
0.452775738,0.394847292
0.850282789,0.57859569
0.394744462,0.498204146
0.718965624,0.266243945
0.650410415,0.270144314
0.68664673,0.644896489
0.496505665,0.410021415
0.534891343,0.42847961
0.522511699,0.59069413
0.53483251,0.387926833
0.336600637,0.730189926
0.497722227,0.634366246
0.635673872,0.542006718
0.396891268,0.517798925
0.605123377,0.267891268
0.094732799,0.345395223
0.578753601,0.636037102
0.480258224,0.415107651
0.26966069,0.730413661
0.768240001,0.550115091
0.626069949,0.273788204
0.53184482,0.568653435
0.35468196,0.610938799
