0.277689256429932,0.342669368837095
0.864962548088531,0.406657501850311
0.935659672675608,0.831934208349801
0.138858537809063,0.887252674208731
0.31193081979239,0.186592115120484
0.100008808526691,0.90083908376568
0.798032707191014,0.730793629684889
0.688273778369146,0.438148772069681
0.312768515398626,0.210048056032761
0.675559597830805,0.402961455692064
0.923431523422298,0.610565361273016
0.718370254832802,0.175497809623658
0.784605129797076,0.774092563988613
0.083967146048384,0.202787225389667
0.925346925982764,0.956770782065219
0.066900703464579,0.075359780527248
0.078176882950153,0.559718066796616
0.132807113559797,0.217769766057232
0.924258800718167,0.605444720016661
0.400134220763286,0.778986477219531
0.577786160506773,0.899415246862247
0.998143915221706,0.475280665120993
0.450316215197634,0.275485904876809
0.543308985967712,0.894305117306743
0.176141246322619,0.24413183439604
0.32512202923785,0.92957035530472
0.492942223603308,0.084170192764
0.763406073049801,0.576686238790808
0.260304830305857,0.16937214993702
0.496806937100276,0.434522751618977
0.901417678127161,0.353729599978374
0.284282380009767,0.727527969266942
0.481164113052606,0.632821526905663
0.55730478930043,0.276425546401466
0.878393239733484,0.963080495281645
0.698857081739507,0.287733687265774
0.539705339211148,0.36577370248861
0.326483113678261,0.578019335916923
0.565118125400662,0.978497449957675
0.866842939059992,0.19053417664585
0.692791196822181,0.827685840692333
0.355881467172807,0.548338954274549
0.421986340804814,0.921249361261357
0.799059664366733,0.942167763004974
0.664325495886341,0.902173382689225
0.1801801633243,0.058280476520041
0.208005914377191,0.622502083896315
0.170296411966202,0.639828932702212
0.35634475676275,0.446501764004629
0.861244741935035,0.57299532357155
