  2.9471078e-001  2.0518935e-001
  1.5464037e-002  3.1730809e-001
  5.6343466e-002  2.7555701e-001
  2.0379229e-001  2.8243315e-001
  3.8041045e-002  2.1640661e-001
  3.8271683e-002  1.5780407e-001
  2.2772702e-001  4.4432874e-002
  1.5469273e-001  2.3750003e-002
  1.9373948e-001  1.8865963e-001
  8.5087402e-002  7.9498046e-002
  5.3179262e-003  1.2824824e-001
  2.5243339e-001  1.9172002e-001
  1.3602850e-001  6.5236058e-002
  1.7072478e-001  2.3778190e-001
  2.8912852e-001  2.4726847e-001
  3.3161085e-001  2.8891607e-001
  1.6193759e-001  3.0110180e-001
  6.7714951e-003  2.1226248e-001
  3.1468524e-001  1.3593385e-002
  9.5223880e-002  2.2575127e-001
  1.9539277e-001  2.1656540e-002
  2.9307062e-001  1.6263644e-001
  2.9715852e-001  2.5409824e-001
  2.1843494e-001  3.2382717e-001
  5.7046369e-002  4.5321717e-002
  2.5173689e-001  1.0440565e-001
  1.5441747e-001  1.1314472e-001
  3.2072775e-003  1.1126715e-001
  8.2274419e-002  3.3135363e-001
  3.0185566e-001  1.1658945e-001
  9.2705158e-002  3.0974555e-002
  8.0176760e-002  3.0054888e-001
  1.0808197e-001  1.9090112e-001
  6.1688361e-002  2.4597006e-001
  3.7252133e-002  1.2791722e-001
  2.8745489e-001  2.8569431e-001
  2.7312122e-001  8.1898348e-002
  2.9919611e-001  2.0137451e-001
  4.6577123e-002  5.3767117e-002
  2.9438428e-001  3.2619504e-001
  2.0043919e-001  1.2060200e-001
  7.7134599e-002  1.4991016e-001
  2.1436716e-001  8.1739170e-002
  1.5600454e-001  1.6581059e-001
  2.4988316e-002  2.5553161e-001
  1.5122413e-002  5.5037533e-002
  2.5906621e-001  6.9449513e-002
  8.3925401e-002  1.3217461e-001
  1.6022927e-001  1.6976358e-001
  2.0826551e-001  2.0851580e-001
  3.3038892e-001  1.1974065e-001
  9.1997043e-002  2.2603891e-001
  1.6958756e-001  9.2286571e-002
  1.9294693e-001  2.7427849e-001
  3.1381816e-001  1.4810580e-001
  1.4107637e-001  3.3206591e-001
  2.0470604e-001  3.1468869e-001
  3.0402727e-001  2.7165894e-001
  2.2987898e-001  1.0288467e-001
  1.8606551e-001  2.1225253e-001
  2.5636037e-001  1.8010339e-002
  3.8277114e-002  2.8199683e-001
  5.7461102e-002  1.2327661e-002
  1.0418483e-001  2.7242689e-001
  7.8212233e-002  1.9581380e-001
  3.0806144e-001  1.1001638e-001
  6.8513636e-002  1.2149571e-001
  3.2523824e-001  2.3896471e-001
  2.1443657e-001  2.6085575e-001
  1.5549394e-001  7.7425749e-002
  1.0595966e-001  2.6293062e-001
  2.1148092e-001  2.1992762e-001
  1.7919448e-001  3.0640553e-001
  2.6016868e-001  1.0890316e-001
  2.4624926e-001  1.4591129e-001
  1.9726551e-001  3.8169735e-002
  1.0638855e-001  2.0728445e-001
  2.9818456e-001  3.2119535e-001
  6.6878257e-003  3.6883950e-002
  1.3434002e-001  3.2398355e-002
  9.7682990e-002  2.2623587e-001
  3.2659722e-001  1.3314453e-001
  2.7362810e-001  4.3873107e-002
  2.8163039e-001  7.7575555e-002
  2.2384870e-002  1.1048404e-001
  1.9174484e-001  4.5606423e-002
  2.8926590e-001  1.0975540e-001
  1.6266730e-001  1.4384558e-001
  8.6847190e-002  3.2766760e-001
  3.2189932e-001  3.1617244e-001
  1.5057413e-001  1.1056433e-001
  2.5864887e-003  5.5279987e-002
  2.7605563e-001  2.1446691e-001
  1.0742506e-001  8.7898554e-003
  1.1848097e-001  2.4796151e-001
  9.9554603e-002  6.0407722e-002
  1.3839723e-001  2.8911333e-001
  2.0831328e-001  1.8400763e-002
  1.3469763e-001  1.0065339e-001
  5.0773240e-002  1.0305607e-001
  1.0860971e-003  1.4580295e-001
  2.2547043e-001  2.7430433e-001
  2.5194845e-001  5.4212966e-002
  1.8401436e-001  1.7503123e-001
  3.0645176e-001  1.4730232e-001
  1.4934113e-002  3.2152783e-001
  4.4874717e-003  1.8400783e-001
  3.1143321e-001  2.9953629e-001
  2.0599657e-001  2.3330817e-001
  3.1303167e-001  1.5069472e-001
  5.8890595e-002  2.0558840e-001
  1.7279338e-001  1.2149769e-001
  2.5776990e-001  2.7609233e-001
  1.0613003e-001  1.9865986e-001
  2.6060602e-001  1.1197450e-002
  2.8565915e-001  2.2753700e-001
  2.6728353e-001  3.0589903e-001
  1.2936996e-001  1.5732698e-001
  2.9352780e-002  3.0836847e-001
  2.2615995e-001  2.1367744e-001
  3.3196926e-001  1.6651414e-001
  1.4335054e-001  2.7638953e-001
  3.8898687e-002  1.9956144e-001
  7.3741519e-002  1.3289229e-001
  1.0038411e-001  2.1118132e-001
  3.1499444e-001  1.9569362e-003
  2.7219962e-001  2.3029509e-001
  3.2699493e-001  2.3246548e-002
  1.4984918e-002  2.4665125e-001
  2.7304056e-001  8.6946858e-002
  2.3467091e-001  9.8825224e-002
  2.7430334e-002  2.9179454e-001
  2.5817217e-002  2.4699477e-001
  4.1690042e-002  1.4790431e-001
  1.9749437e-001  2.1211601e-001
  1.7757828e-001  6.9572177e-002
  2.2457602e-001  8.0636166e-002
  2.4017645e-001  1.3332135e-001
  1.3134532e-001  1.3716742e-001
  4.9914572e-002  2.9274429e-001
  7.2519314e-003  3.0794423e-001
  2.1087245e-001  2.2305263e-002
  2.1089086e-001  2.5124802e-001
  2.5655427e-001  2.6934535e-001
  1.8111129e-001  1.6169470e-001
  1.4707309e-001  2.0883286e-001
  2.5927719e-002  1.8135428e-001
  6.9699010e-002  8.9999558e-002
  9.7227154e-002  2.7407352e-001
  1.3716606e-001  1.7565188e-001
  3.0673602e-001  1.2637854e-001
  2.1296626e-001  5.7912963e-002
  2.6193339e-001  1.2187702e-001
  2.5898066e-001  1.1404877e-001
  2.5805865e-001  4.9277405e-002
  4.9414100e-002  2.1301721e-001
  3.1124332e-002  3.0959613e-001
  1.6171195e-001  5.4415043e-002
  9.2114018e-002  4.3657908e-002
  7.7400322e-003  7.7099124e-002
  2.8175285e-001  2.4211872e-001
  2.3156260e-001  1.2770209e-001
  1.5994750e-001  3.2235964e-001
  2.6117868e-001  1.3657867e-001
  3.1912172e-001  6.5659762e-002
  1.7644827e-001  1.6806427e-001
  1.6113559e-001  1.2587119e-001
  1.7323988e-001  2.7192297e-001
  6.9542919e-002  1.2959836e-001
  1.5380894e-002  1.0160152e-001
  2.7127981e-001  2.2736466e-001
  2.9414575e-001  2.7266314e-002
  1.6494189e-001  1.4344359e-001
  1.1515253e-001  3.0455321e-001
  5.3390551e-002  1.2928972e-001
  3.2240555e-001  2.2241563e-002
  1.0557588e-001  4.2241199e-002
  3.8600042e-002  5.4785851e-002
  3.1315933e-002  1.7737750e-001
  2.5413482e-001  1.3916523e-001
  2.7850988e-001  2.6824303e-001
  3.0570553e-003  2.1490444e-001
  3.7450924e-002  7.1900665e-002
  3.0309572e-001  4.8226161e-002
  6.9159291e-002  2.8354693e-001
  2.3770302e-001  2.6808293e-002
  2.7289970e-001  1.1631959e-001
  5.4182448e-002  1.7991700e-001
  3.0777566e-001  1.4570786e-001
  1.8004179e-001  2.3278445e-001
  6.8479504e-004  2.7886776e-001
  2.9647458e-001  6.5836868e-003
  3.2806651e-002  1.2471853e-001
  3.2249297e-001  2.0652845e-001
  2.2334612e-001  1.5205639e-001
  2.7934511e-001  2.7436602e-001
  1.8070404e-001  3.0797061e-002
  9.8425463e-002  2.0074590e-001
  6.0946194e-002  2.4439008e-001
  1.8296399e-001  5.2053464e-002
  3.0835675e-001  6.7385036e-002
  2.8161869e-003  2.2970381e-001
  1.3365590e-001  1.2652764e-001
  3.0106202e-001  3.1445015e-001
  1.5799317e-001  5.9201617e-003
  2.7331818e-001  1.9129486e-002
  3.0042656e-002  2.3221820e-001
  4.9049718e-002  1.9192923e-002
  2.1119246e-002  2.4094321e-001
  1.1236080e-002  2.3190584e-001
  7.3725496e-002  2.0846202e-001
  1.7109757e-001  1.9190270e-001
  9.5747969e-002  2.9756157e-001
  3.0864234e-002  9.7494860e-002
  2.7396620e-001  3.3133970e-001
  2.2605348e-002  3.2436178e-001
  3.0759585e-001  3.1957706e-001
  1.8772122e-001  3.1684177e-001
  1.0607469e-001  8.8632359e-002
  2.0361407e-002  1.1092261e-001
  9.7474279e-002  1.3416156e-001
  1.1370767e-002  9.5822962e-002
  7.3207113e-002  1.8864262e-001
  2.9003096e-001  8.4995494e-002
  1.9727011e-001  1.7423090e-001
  4.3048730e-002  1.2586712e-003
  1.0860549e-001  1.2025427e-001
  3.3134491e-001  3.1332098e-001
