0.287351964,0.241115413
0.761387664,0.651092832
0.681297401,0.830848002
0.182646443,0.162535981
0.810218753,0.540872806
0.684547003,0.798087776
0.28648567,0.168784664
0.704713172,0.721880578
0.668762393,0.752506289
0.133669415,0.165649863
0.197242753,0.154584951
0.218762137,0.280104883
0.207094116,0.298450528
0.705652862,0.809266966
0.152554049,0.184001079
0.78653551,0.792759683
0.230960109,0.180071266
0.203700166,0.294039933
0.764386109,0.680413577
0.684168198,0.652011353
0.541643148,0.611296072
0.642625914,0.651345421
0.768278882,0.553368899
0.23867018,0.111626901
0.547553136,0.703994239
0.225020995,0.237160817
0.713221791,0.680819757
0.64876207,0.74415142
0.220659741,0.247934236
0.167036331,0.160357854
0.687088813,0.662255072
0.690079061,0.790329286
0.697763939,0.704949368
0.21271394,0.147412789
0.81930274,0.770484225
0.214452326,0.251966254
0.688741149,0.750596032
0.588046068,0.549120559
0.749634377,0.660295554
0.211858504,0.228882994
0.723279449,0.773491901
0.198555893,0.180752705
0.145768423,0.200017224
0.132019819,0.188141496
0.189103173,0.214763714
0.717340892,0.620912614
0.734683853,0.611332043
0.232466176,0.244611966
0.112595058,0.28275515
0.255368332,0.175065634
0.632841138,0.628737952
0.751384995,0.751070015
0.830786884,0.706050527
0.599495833,0.755140413
0.260637376,0.212844396
0.741906765,0.792106643
0.197606608,0.2274797
0.249960022,0.160027026
0.718869082,0.609732151
0.670819556,0.630285003
0.685193836,0.726491171
0.237261771,0.251049369
0.649389962,0.702557567
0.638957717,0.602832656
0.714062243,0.601726005
0.244663238,0.106972334
0.597971065,0.825337829
0.697994325,0.655219573
0.610270753,0.736573579
0.677702976,0.680028963
0.788062188,0.653029192
0.211206453,0.196936253
0.736979282,0.730499893
0.137098437,0.205574861
0.819670403,0.731308673
0.690257561,0.63067081
0.057358489,0.268808731
0.089097126,0.149768267
0.673612285,0.776817582
0.629471369,0.742748968
0.200774548,0.234719164
0.740448845,0.727500653
0.119478341,0.21769115
0.126100145,0.186922262
0.585510942,0.680430209
0.734968753,0.708182178
0.728486738,0.728417026
0.776905599,0.692631456
0.634874586,0.600033163
0.606774292,0.664325764
0.18562339,0.210384269
0.617504329,0.629808473
0.771333989,0.566707276
0.243758519,0.184178146
0.6699,0.688724915
0.20337036,0.150691063
0.235178232,0.290454705
0.733971287,0.743896921
0.187001388,0.240025611
0.574502055,0.718131607
0.695345877,0.666449775
0.722962797,0.709477594
0.823696873,0.741210592
0.660289267,0.721380652
0.263901552,0.219325569
0.704927881,0.751441179
0.175121909,0.112436124
0.195055873,0.243573664
0.878019036,0.706233245
0.629826299,0.852389566
0.23361771,0.211642214
0.735753578,0.782635256
0.212504699,0.189553203
0.667640304,0.598937176
0.689386231,0.74885926
0.225125132,0.147072411
0.586198839,0.778251469
0.212122257,0.173440993
0.735059793,0.743292266
0.721532173,0.689478306
0.778743597,0.659968079
0.659652382,0.689467483
0.188793547,0.221878236
0.235109679,0.173546664
0.661827007,0.822938627
0.74225318,0.729168746
0.724927249,0.700275827
0.714778789,0.813203032
0.664411074,0.597706857
0.622246707,0.617846526
0.639043823,0.741926023
0.734968753,0.641266356
0.188043101,0.098229817
0.62675846,0.805465233
0.733526192,0.664325764
0.639636223,0.636798213
0.681635699,0.644735362
0.697855059,0.723200266
0.267047495,0.221823496
0.603901744,0.705228537
0.229723196,0.155672081
0.249327582,0.203286061
0.209416908,0.202500656
0.762265599,0.751905295
0.67419784,0.766567259
0.88028295,0.556921386
0.12261769,0.179585823
0.206584457,0.271203885
0.25868867,0.167354142
0.717385059,0.730977537
0.155108251,0.220355969
0.344038495,0.178264782
0.191558639,0.189752496
0.11450477,0.267330575
0.634377684,0.712671649
0.711383634,0.624008148
0.567615134,0.613083775
0.682747443,0.618366666
0.700297155,0.791360971
0.163151026,0.183335442
0.618798471,0.646759976
0.253643021,0.21314902
0.632509604,0.689093612
0.583505825,0.678203778
0.611008467,0.795851556
0.229277089,0.146560592
0.782452698,0.628584998
0.30266649,0.262356776
0.576557467,0.716943545
0.208961763,0.241985231
0.618430012,0.570686952
0.667473343,0.852332905
0.2398677,0.142021418
0.141667852,0.177073003
0.77477729,0.671803891
0.680491486,0.847066567
0.180806251,0.17661746
0.835840583,0.613222564
0.617138575,0.639542954
0.266757138,0.259995955
0.660094135,0.78267823
0.643089233,0.641403394
0.783359919,0.629675573
0.209771441,0.227226406
0.281821781,0.157840373
0.180062967,0.204367848
0.219854212,0.262490244
0.203991715,0.180311202
0.660659875,0.695496125
0.129804289,0.147352876
0.109858161,0.1912053
0.599780096,0.629168166
0.222990719,0.199787747
0.16371082,0.252018777
0.147717697,0.11047298
0.617073796,0.819074502
0.654547354,0.636192125
0.205159393,0.270587248
0.640739372,0.774692139
0.669858857,0.734587083
0.171198349,0.163954224
0.788085903,0.822515257
0.288999968,0.245751108
0.240395548,0.161371032
0.202374236,0.050922904
0.181381393,0.186271973
0.153840415,0.206283642
0.137367534,0.219078527
0.627385079,0.623455698
0.859556294,0.757862553
0.708554298,0.668329951
0.688328682,0.678040717
0.198104272,0.155864382
0.740689497,0.775443859
0.176728304,0.126966893
0.18648633,0.240863824
0.16754326,0.259140461
0.245832621,0.13503684
0.848507934,0.782624433
0.620872187,0.8314369
0.795687619,0.725618886
0.602197123,0.658419517
0.267931978,0.197346208
0.697603186,0.765922018
0.662533445,0.707185508
0.174317802,0.140820999
0.658470607,0.634874586
0.20535556,0.245115371
0.192747462,0.108667178
0.640239763,0.791461561
0.731409263,0.739227359
0.175355422,0.23937555
0.670749445,0.754645261
0.73738005,0.633768572
0.612408293,0.618514527
0.744485023,0.760550315
0.248445486,0.170249405
0.78418167,0.723868904
0.689142395,0.654037003
0.238135909,0.210403824
0.157479076,0.1928325
0.6100266,0.684908936
0.262398385,0.199829811
0.176356889,0.195524604
0.73251472,0.624364352
0.208507357,0.150541564
0.154330178,0.179456845
0.186728199,0.242219654
0.687991896,0.813640726
0.147671427,0.164482981
0.22678388,0.107738584
0.192403218,0.250985022
0.258574642,0.206650055
0.199244551,0.114372438
0.592438609,0.737689222
0.645282161,0.712345208
0.698053295,0.75177144
0.206214236,0.112823341
0.719747972,0.706986318
0.205420929,0.213688293
0.647323249,0.782196129
0.137983148,0.192062612
0.633179834,0.686914452
0.707309336,0.631071898
0.156877446,0.157495561
0.776495758,0.633844015
0.703967421,0.591575953
0.568904979,0.64283553
0.198532928,0.267038059
0.732938806,0.739918518
0.837645475,0.660125649
0.200969692,0.140293719
0.601582282,0.801260503
0.205067136,0.150172196
0.260517777,0.11682057
0.748178367,0.746722994
0.188573791,0.223964446
0.681086432,0.796734266
0.795010546,0.745704201
